value,datetime,datetime_utc,tz_time,geo_id,geo_name
373372.0,2025-03-19T09:00:00.000+01:00,2025-03-19T08:00:00Z,2025-03-19T08:00:00.000Z,8741,Península
370724.0,2025-03-19T10:00:00.000+01:00,2025-03-19T09:00:00Z,2025-03-19T09:00:00.000Z,8741,Península
362991.0,2025-03-19T11:00:00.000+01:00,2025-03-19T10:00:00Z,2025-03-19T10:00:00.000Z,8741,Península
357703.0,2025-03-19T12:00:00.000+01:00,2025-03-19T11:00:00Z,2025-03-19T11:00:00.000Z,8741,Península
355132.0,2025-03-19T13:00:00.000+01:00,2025-03-19T12:00:00Z,2025-03-19T12:00:00.000Z,8741,Península
353077.0,2025-03-19T14:00:00.000+01:00,2025-03-19T13:00:00Z,2025-03-19T13:00:00.000Z,8741,Península
347250.0,2025-03-19T15:00:00.000+01:00,2025-03-19T14:00:00Z,2025-03-19T14:00:00.000Z,8741,Península
344605.0,2025-03-19T16:00:00.000+01:00,2025-03-19T15:00:00Z,2025-03-19T15:00:00.000Z,8741,Península
344025.0,2025-03-19T17:00:00.000+01:00,2025-03-19T16:00:00Z,2025-03-19T16:00:00.000Z,8741,Península
357528.0,2025-03-19T18:00:00.000+01:00,2025-03-19T17:00:00Z,2025-03-19T17:00:00.000Z,8741,Península
384141.0,2025-03-19T19:00:00.000+01:00,2025-03-19T18:00:00Z,2025-03-19T18:00:00.000Z,8741,Península
404673.0,2025-03-19T20:00:00.000+01:00,2025-03-19T19:00:00Z,2025-03-19T19:00:00.000Z,8741,Península
397033.0,2025-03-19T21:00:00.000+01:00,2025-03-19T20:00:00Z,2025-03-19T20:00:00.000Z,8741,Península
360678.0,2025-03-19T22:00:00.000+01:00,2025-03-19T21:00:00Z,2025-03-19T21:00:00.000Z,8741,Península
323046.0,2025-03-19T23:00:00.000+01:00,2025-03-19T22:00:00Z,2025-03-19T22:00:00.000Z,8741,Península
299850.0,2025-03-20T00:00:00.000+01:00,2025-03-19T23:00:00Z,2025-03-19T23:00:00.000Z,8741,Península
275778.0,2025-03-20T01:00:00.000+01:00,2025-03-20T00:00:00Z,2025-03-20T00:00:00.000Z,8741,Península
261612.0,2025-03-20T02:00:00.000+01:00,2025-03-20T01:00:00Z,2025-03-20T01:00:00.000Z,8741,Península
257063.0,2025-03-20T03:00:00.000+01:00,2025-03-20T02:00:00Z,2025-03-20T02:00:00.000Z,8741,Península
256224.0,2025-03-20T04:00:00.000+01:00,2025-03-20T03:00:00Z,2025-03-20T03:00:00.000Z,8741,Península
263478.0,2025-03-20T05:00:00.000+01:00,2025-03-20T04:00:00Z,2025-03-20T04:00:00.000Z,8741,Península
301851.0,2025-03-20T06:00:00.000+01:00,2025-03-20T05:00:00Z,2025-03-20T05:00:00.000Z,8741,Península
345822.0,2025-03-20T07:00:00.000+01:00,2025-03-20T06:00:00Z,2025-03-20T06:00:00.000Z,8741,Península
374904.0,2025-03-20T08:00:00.000+01:00,2025-03-20T07:00:00Z,2025-03-20T07:00:00.000Z,8741,Península
375980.0,2025-03-20T09:00:00.000+01:00,2025-03-20T08:00:00Z,2025-03-20T08:00:00.000Z,8741,Península
377735.0,2025-03-20T10:00:00.000+01:00,2025-03-20T09:00:00Z,2025-03-20T09:00:00.000Z,8741,Península
377739.0,2025-03-20T11:00:00.000+01:00,2025-03-20T10:00:00Z,2025-03-20T10:00:00.000Z,8741,Península
376058.0,2025-03-20T12:00:00.000+01:00,2025-03-20T11:00:00Z,2025-03-20T11:00:00.000Z,8741,Península
373125.0,2025-03-20T13:00:00.000+01:00,2025-03-20T12:00:00Z,2025-03-20T12:00:00.000Z,8741,Península
367056.0,2025-03-20T14:00:00.000+01:00,2025-03-20T13:00:00Z,2025-03-20T13:00:00.000Z,8741,Península
360905.0,2025-03-20T15:00:00.000+01:00,2025-03-20T14:00:00Z,2025-03-20T14:00:00.000Z,8741,Península
359241.0,2025-03-20T16:00:00.000+01:00,2025-03-20T15:00:00Z,2025-03-20T15:00:00.000Z,8741,Península
365532.0,2025-03-20T17:00:00.000+01:00,2025-03-20T16:00:00Z,2025-03-20T16:00:00.000Z,8741,Península
377929.0,2025-03-20T18:00:00.000+01:00,2025-03-20T17:00:00Z,2025-03-20T17:00:00.000Z,8741,Península
402444.0,2025-03-20T19:00:00.000+01:00,2025-03-20T18:00:00Z,2025-03-20T18:00:00.000Z,8741,Península
417620.0,2025-03-20T20:00:00.000+01:00,2025-03-20T19:00:00Z,2025-03-20T19:00:00.000Z,8741,Península
406110.0,2025-03-20T21:00:00.000+01:00,2025-03-20T20:00:00Z,2025-03-20T20:00:00.000Z,8741,Península
368220.0,2025-03-20T22:00:00.000+01:00,2025-03-20T21:00:00Z,2025-03-20T21:00:00.000Z,8741,Península
333624.0,2025-03-20T23:00:00.000+01:00,2025-03-20T22:00:00Z,2025-03-20T22:00:00.000Z,8741,Península
307078.0,2025-03-21T00:00:00.000+01:00,2025-03-20T23:00:00Z,2025-03-20T23:00:00.000Z,8741,Península
287262.0,2025-03-21T01:00:00.000+01:00,2025-03-21T00:00:00Z,2025-03-21T00:00:00.000Z,8741,Península
273423.0,2025-03-21T02:00:00.000+01:00,2025-03-21T01:00:00Z,2025-03-21T01:00:00.000Z,8741,Península
268781.0,2025-03-21T03:00:00.000+01:00,2025-03-21T02:00:00Z,2025-03-21T02:00:00.000Z,8741,Península
266547.0,2025-03-21T04:00:00.000+01:00,2025-03-21T03:00:00Z,2025-03-21T03:00:00.000Z,8741,Península
273861.0,2025-03-21T05:00:00.000+01:00,2025-03-21T04:00:00Z,2025-03-21T04:00:00.000Z,8741,Península
307636.0,2025-03-21T06:00:00.000+01:00,2025-03-21T05:00:00Z,2025-03-21T05:00:00.000Z,8741,Península
352824.0,2025-03-21T07:00:00.000+01:00,2025-03-21T06:00:00Z,2025-03-21T06:00:00.000Z,8741,Península
378353.0,2025-03-21T08:00:00.000+01:00,2025-03-21T07:00:00Z,2025-03-21T07:00:00.000Z,8741,Península
377188.0,2025-03-21T09:00:00.000+01:00,2025-03-21T08:00:00Z,2025-03-21T08:00:00.000Z,8741,Península
372797.0,2025-03-21T10:00:00.000+01:00,2025-03-21T09:00:00Z,2025-03-21T09:00:00.000Z,8741,Península
367598.0,2025-03-21T11:00:00.000+01:00,2025-03-21T10:00:00Z,2025-03-21T10:00:00.000Z,8741,Península
366874.0,2025-03-21T12:00:00.000+01:00,2025-03-21T11:00:00Z,2025-03-21T11:00:00.000Z,8741,Península
366271.0,2025-03-21T13:00:00.000+01:00,2025-03-21T12:00:00Z,2025-03-21T12:00:00.000Z,8741,Península
360888.0,2025-03-21T14:00:00.000+01:00,2025-03-21T13:00:00Z,2025-03-21T13:00:00.000Z,8741,Península
357708.0,2025-03-21T15:00:00.000+01:00,2025-03-21T14:00:00Z,2025-03-21T14:00:00.000Z,8741,Península
356731.0,2025-03-21T16:00:00.000+01:00,2025-03-21T15:00:00Z,2025-03-21T15:00:00.000Z,8741,Península
362363.0,2025-03-21T17:00:00.000+01:00,2025-03-21T16:00:00Z,2025-03-21T16:00:00.000Z,8741,Península
367063.0,2025-03-21T18:00:00.000+01:00,2025-03-21T17:00:00Z,2025-03-21T17:00:00.000Z,8741,Península
386419.0,2025-03-21T19:00:00.000+01:00,2025-03-21T18:00:00Z,2025-03-21T18:00:00.000Z,8741,Península
401555.0,2025-03-21T20:00:00.000+01:00,2025-03-21T19:00:00Z,2025-03-21T19:00:00.000Z,8741,Península
393577.0,2025-03-21T21:00:00.000+01:00,2025-03-21T20:00:00Z,2025-03-21T20:00:00.000Z,8741,Península
358600.0,2025-03-21T22:00:00.000+01:00,2025-03-21T21:00:00Z,2025-03-21T21:00:00.000Z,8741,Península
327195.0,2025-03-21T23:00:00.000+01:00,2025-03-21T22:00:00Z,2025-03-21T22:00:00.000Z,8741,Península
306159.0,2025-03-22T00:00:00.000+01:00,2025-03-21T23:00:00Z,2025-03-21T23:00:00.000Z,8741,Península
285623.0,2025-03-22T01:00:00.000+01:00,2025-03-22T00:00:00Z,2025-03-22T00:00:00.000Z,8741,Península
271907.0,2025-03-22T02:00:00.000+01:00,2025-03-22T01:00:00Z,2025-03-22T01:00:00.000Z,8741,Península
262197.0,2025-03-22T03:00:00.000+01:00,2025-03-22T02:00:00Z,2025-03-22T02:00:00.000Z,8741,Península
256325.0,2025-03-22T04:00:00.000+01:00,2025-03-22T03:00:00Z,2025-03-22T03:00:00.000Z,8741,Península
256059.0,2025-03-22T05:00:00.000+01:00,2025-03-22T04:00:00Z,2025-03-22T04:00:00.000Z,8741,Península
264558.0,2025-03-22T06:00:00.000+01:00,2025-03-22T05:00:00Z,2025-03-22T05:00:00.000Z,8741,Península
276519.0,2025-03-22T07:00:00.000+01:00,2025-03-22T06:00:00Z,2025-03-22T06:00:00.000Z,8741,Península
291566.0,2025-03-22T08:00:00.000+01:00,2025-03-22T07:00:00Z,2025-03-22T07:00:00.000Z,8741,Península
312013.0,2025-03-22T09:00:00.000+01:00,2025-03-22T08:00:00Z,2025-03-22T08:00:00.000Z,8741,Península
318626.0,2025-03-22T10:00:00.000+01:00,2025-03-22T09:00:00Z,2025-03-22T09:00:00.000Z,8741,Península
317720.0,2025-03-22T11:00:00.000+01:00,2025-03-22T10:00:00Z,2025-03-22T10:00:00.000Z,8741,Península
318573.0,2025-03-22T12:00:00.000+01:00,2025-03-22T11:00:00Z,2025-03-22T11:00:00.000Z,8741,Península
320936.0,2025-03-22T13:00:00.000+01:00,2025-03-22T12:00:00Z,2025-03-22T12:00:00.000Z,8741,Península
316163.0,2025-03-22T14:00:00.000+01:00,2025-03-22T13:00:00Z,2025-03-22T13:00:00.000Z,8741,Península
304139.0,2025-03-22T15:00:00.000+01:00,2025-03-22T14:00:00Z,2025-03-22T14:00:00.000Z,8741,Península
300206.0,2025-03-22T16:00:00.000+01:00,2025-03-22T15:00:00Z,2025-03-22T15:00:00.000Z,8741,Península
308529.0,2025-03-22T17:00:00.000+01:00,2025-03-22T16:00:00Z,2025-03-22T16:00:00.000Z,8741,Península
317107.0,2025-03-22T18:00:00.000+01:00,2025-03-22T17:00:00Z,2025-03-22T17:00:00.000Z,8741,Península
340115.0,2025-03-22T19:00:00.000+01:00,2025-03-22T18:00:00Z,2025-03-22T18:00:00.000Z,8741,Península
358220.0,2025-03-22T20:00:00.000+01:00,2025-03-22T19:00:00Z,2025-03-22T19:00:00.000Z,8741,Península
355426.0,2025-03-22T21:00:00.000+01:00,2025-03-22T20:00:00Z,2025-03-22T20:00:00.000Z,8741,Península
335588.0,2025-03-22T22:00:00.000+01:00,2025-03-22T21:00:00Z,2025-03-22T21:00:00.000Z,8741,Península
309581.0,2025-03-22T23:00:00.000+01:00,2025-03-22T22:00:00Z,2025-03-22T22:00:00.000Z,8741,Península
288438.0,2025-03-23T00:00:00.000+01:00,2025-03-22T23:00:00Z,2025-03-22T23:00:00.000Z,8741,Península
268727.0,2025-03-23T01:00:00.000+01:00,2025-03-23T00:00:00Z,2025-03-23T00:00:00.000Z,8741,Península
255168.0,2025-03-23T02:00:00.000+01:00,2025-03-23T01:00:00Z,2025-03-23T01:00:00.000Z,8741,Península
246554.0,2025-03-23T03:00:00.000+01:00,2025-03-23T02:00:00Z,2025-03-23T02:00:00.000Z,8741,Península
242407.0,2025-03-23T04:00:00.000+01:00,2025-03-23T03:00:00Z,2025-03-23T03:00:00.000Z,8741,Península
242270.0,2025-03-23T05:00:00.000+01:00,2025-03-23T04:00:00Z,2025-03-23T04:00:00.000Z,8741,Península
245954.0,2025-03-23T06:00:00.000+01:00,2025-03-23T05:00:00Z,2025-03-23T05:00:00.000Z,8741,Península
249306.0,2025-03-23T07:00:00.000+01:00,2025-03-23T06:00:00Z,2025-03-23T06:00:00.000Z,8741,Península
259529.0,2025-03-23T08:00:00.000+01:00,2025-03-23T07:00:00Z,2025-03-23T07:00:00.000Z,8741,Península
282524.0,2025-03-23T09:00:00.000+01:00,2025-03-23T08:00:00Z,2025-03-23T08:00:00.000Z,8741,Península
296466.0,2025-03-23T10:00:00.000+01:00,2025-03-23T09:00:00Z,2025-03-23T09:00:00.000Z,8741,Península
300726.0,2025-03-23T11:00:00.000+01:00,2025-03-23T10:00:00Z,2025-03-23T10:00:00.000Z,8741,Península
304203.0,2025-03-23T12:00:00.000+01:00,2025-03-23T11:00:00Z,2025-03-23T11:00:00.000Z,8741,Península
313764.0,2025-03-23T13:00:00.000+01:00,2025-03-23T12:00:00Z,2025-03-23T12:00:00.000Z,8741,Península
316392.0,2025-03-23T14:00:00.000+01:00,2025-03-23T13:00:00Z,2025-03-23T13:00:00.000Z,8741,Península
301390.0,2025-03-23T15:00:00.000+01:00,2025-03-23T14:00:00Z,2025-03-23T14:00:00.000Z,8741,Península
297163.0,2025-03-23T16:00:00.000+01:00,2025-03-23T15:00:00Z,2025-03-23T15:00:00.000Z,8741,Península
299225.0,2025-03-23T17:00:00.000+01:00,2025-03-23T16:00:00Z,2025-03-23T16:00:00.000Z,8741,Península
315793.0,2025-03-23T18:00:00.000+01:00,2025-03-23T17:00:00Z,2025-03-23T17:00:00.000Z,8741,Península
346240.0,2025-03-23T19:00:00.000+01:00,2025-03-23T18:00:00Z,2025-03-23T18:00:00.000Z,8741,Península
376516.0,2025-03-23T20:00:00.000+01:00,2025-03-23T19:00:00Z,2025-03-23T19:00:00.000Z,8741,Península
374443.0,2025-03-23T21:00:00.000+01:00,2025-03-23T20:00:00Z,2025-03-23T20:00:00.000Z,8741,Península
351320.0,2025-03-23T22:00:00.000+01:00,2025-03-23T21:00:00Z,2025-03-23T21:00:00.000Z,8741,Península
320047.0,2025-03-23T23:00:00.000+01:00,2025-03-23T22:00:00Z,2025-03-23T22:00:00.000Z,8741,Península
294511.0,2025-03-24T00:00:00.000+01:00,2025-03-23T23:00:00Z,2025-03-23T23:00:00.000Z,8741,Península
276452.0,2025-03-24T01:00:00.000+01:00,2025-03-24T00:00:00Z,2025-03-24T00:00:00.000Z,8741,Península
264929.0,2025-03-24T02:00:00.000+01:00,2025-03-24T01:00:00Z,2025-03-24T01:00:00.000Z,8741,Península
260437.0,2025-03-24T03:00:00.000+01:00,2025-03-24T02:00:00Z,2025-03-24T02:00:00.000Z,8741,Península
262161.0,2025-03-24T04:00:00.000+01:00,2025-03-24T03:00:00Z,2025-03-24T03:00:00.000Z,8741,Península
272364.0,2025-03-24T05:00:00.000+01:00,2025-03-24T04:00:00Z,2025-03-24T04:00:00.000Z,8741,Península
313617.0,2025-03-24T06:00:00.000+01:00,2025-03-24T05:00:00Z,2025-03-24T05:00:00.000Z,8741,Península
360474.0,2025-03-24T07:00:00.000+01:00,2025-03-24T06:00:00Z,2025-03-24T06:00:00.000Z,8741,Península
382333.0,2025-03-24T08:00:00.000+01:00,2025-03-24T07:00:00Z,2025-03-24T07:00:00.000Z,8741,Península
381860.0,2025-03-24T09:00:00.000+01:00,2025-03-24T08:00:00Z,2025-03-24T08:00:00.000Z,8741,Península
378586.0,2025-03-24T10:00:00.000+01:00,2025-03-24T09:00:00Z,2025-03-24T09:00:00.000Z,8741,Península
368830.0,2025-03-24T11:00:00.000+01:00,2025-03-24T10:00:00Z,2025-03-24T10:00:00.000Z,8741,Península
362686.0,2025-03-24T12:00:00.000+01:00,2025-03-24T11:00:00Z,2025-03-24T11:00:00.000Z,8741,Península
367180.0,2025-03-24T13:00:00.000+01:00,2025-03-24T12:00:00Z,2025-03-24T12:00:00.000Z,8741,Península
364489.0,2025-03-24T14:00:00.000+01:00,2025-03-24T13:00:00Z,2025-03-24T13:00:00.000Z,8741,Península
356551.0,2025-03-24T15:00:00.000+01:00,2025-03-24T14:00:00Z,2025-03-24T14:00:00.000Z,8741,Península
352313.0,2025-03-24T16:00:00.000+01:00,2025-03-24T15:00:00Z,2025-03-24T15:00:00.000Z,8741,Península
359636.0,2025-03-24T17:00:00.000+01:00,2025-03-24T16:00:00Z,2025-03-24T16:00:00.000Z,8741,Península
370158.0,2025-03-24T18:00:00.000+01:00,2025-03-24T17:00:00Z,2025-03-24T17:00:00.000Z,8741,Península
401095.0,2025-03-24T19:00:00.000+01:00,2025-03-24T18:00:00Z,2025-03-24T18:00:00.000Z,8741,Península
426192.0,2025-03-24T20:00:00.000+01:00,2025-03-24T19:00:00Z,2025-03-24T19:00:00.000Z,8741,Península
417639.0,2025-03-24T21:00:00.000+01:00,2025-03-24T20:00:00Z,2025-03-24T20:00:00.000Z,8741,Península
380487.0,2025-03-24T22:00:00.000+01:00,2025-03-24T21:00:00Z,2025-03-24T21:00:00.000Z,8741,Península
341849.0,2025-03-24T23:00:00.000+01:00,2025-03-24T22:00:00Z,2025-03-24T22:00:00.000Z,8741,Península
313011.0,2025-03-25T00:00:00.000+01:00,2025-03-24T23:00:00Z,2025-03-24T23:00:00.000Z,8741,Península
293564.0,2025-03-25T01:00:00.000+01:00,2025-03-25T00:00:00Z,2025-03-25T00:00:00.000Z,8741,Península
278278.0,2025-03-25T02:00:00.000+01:00,2025-03-25T01:00:00Z,2025-03-25T01:00:00.000Z,8741,Península
272629.0,2025-03-25T03:00:00.000+01:00,2025-03-25T02:00:00Z,2025-03-25T02:00:00.000Z,8741,Península
273232.0,2025-03-25T04:00:00.000+01:00,2025-03-25T03:00:00Z,2025-03-25T03:00:00.000Z,8741,Península
282104.0,2025-03-25T05:00:00.000+01:00,2025-03-25T04:00:00Z,2025-03-25T04:00:00.000Z,8741,Península
316495.0,2025-03-25T06:00:00.000+01:00,2025-03-25T05:00:00Z,2025-03-25T05:00:00.000Z,8741,Península
359123.0,2025-03-25T07:00:00.000+01:00,2025-03-25T06:00:00Z,2025-03-25T06:00:00.000Z,8741,Península
376975.0,2025-03-25T08:00:00.000+01:00,2025-03-25T07:00:00Z,2025-03-25T07:00:00.000Z,8741,Península
368849.0,2025-03-25T09:00:00.000+01:00,2025-03-25T08:00:00Z,2025-03-25T08:00:00.000Z,8741,Península
360120.0,2025-03-25T10:00:00.000+01:00,2025-03-25T09:00:00Z,2025-03-25T09:00:00.000Z,8741,Península
353152.0,2025-03-25T11:00:00.000+01:00,2025-03-25T10:00:00Z,2025-03-25T10:00:00.000Z,8741,Península
350625.0,2025-03-25T12:00:00.000+01:00,2025-03-25T11:00:00Z,2025-03-25T11:00:00.000Z,8741,Península
353657.0,2025-03-25T13:00:00.000+01:00,2025-03-25T12:00:00Z,2025-03-25T12:00:00.000Z,8741,Península
354198.0,2025-03-25T14:00:00.000+01:00,2025-03-25T13:00:00Z,2025-03-25T13:00:00.000Z,8741,Península
353257.0,2025-03-25T15:00:00.000+01:00,2025-03-25T14:00:00Z,2025-03-25T14:00:00.000Z,8741,Península
348350.0,2025-03-25T16:00:00.000+01:00,2025-03-25T15:00:00Z,2025-03-25T15:00:00.000Z,8741,Península
357272.0,2025-03-25T17:00:00.000+01:00,2025-03-25T16:00:00Z,2025-03-25T16:00:00.000Z,8741,Península
363907.0,2025-03-25T18:00:00.000+01:00,2025-03-25T17:00:00Z,2025-03-25T17:00:00.000Z,8741,Península
390943.0,2025-03-25T19:00:00.000+01:00,2025-03-25T18:00:00Z,2025-03-25T18:00:00.000Z,8741,Península
421306.0,2025-03-25T20:00:00.000+01:00,2025-03-25T19:00:00Z,2025-03-25T19:00:00.000Z,8741,Península
416069.0,2025-03-25T21:00:00.000+01:00,2025-03-25T20:00:00Z,2025-03-25T20:00:00.000Z,8741,Península
375958.0,2025-03-25T22:00:00.000+01:00,2025-03-25T21:00:00Z,2025-03-25T21:00:00.000Z,8741,Península
336891.0,2025-03-25T23:00:00.000+01:00,2025-03-25T22:00:00Z,2025-03-25T22:00:00.000Z,8741,Península
311448.0,2025-03-26T00:00:00.000+01:00,2025-03-25T23:00:00Z,2025-03-25T23:00:00.000Z,8741,Península
290382.0,2025-03-26T01:00:00.000+01:00,2025-03-26T00:00:00Z,2025-03-26T00:00:00.000Z,8741,Península
278302.0,2025-03-26T02:00:00.000+01:00,2025-03-26T01:00:00Z,2025-03-26T01:00:00.000Z,8741,Península
273567.0,2025-03-26T03:00:00.000+01:00,2025-03-26T02:00:00Z,2025-03-26T02:00:00.000Z,8741,Península
272486.0,2025-03-26T04:00:00.000+01:00,2025-03-26T03:00:00Z,2025-03-26T03:00:00.000Z,8741,Península
280500.0,2025-03-26T05:00:00.000+01:00,2025-03-26T04:00:00Z,2025-03-26T04:00:00.000Z,8741,Península
314215.0,2025-03-26T06:00:00.000+01:00,2025-03-26T05:00:00Z,2025-03-26T05:00:00.000Z,8741,Península
356627.0,2025-03-26T07:00:00.000+01:00,2025-03-26T06:00:00Z,2025-03-26T06:00:00.000Z,8741,Península
373377.0,2025-03-26T08:00:00.000+01:00,2025-03-26T07:00:00Z,2025-03-26T07:00:00.000Z,8741,Península
360279.0,2025-03-26T09:00:00.000+01:00,2025-03-26T08:00:00Z,2025-03-26T08:00:00.000Z,8741,Península
349433.0,2025-03-26T10:00:00.000+01:00,2025-03-26T09:00:00Z,2025-03-26T09:00:00.000Z,8741,Península
337761.0,2025-03-26T11:00:00.000+01:00,2025-03-26T10:00:00Z,2025-03-26T10:00:00.000Z,8741,Península
331428.0,2025-03-26T12:00:00.000+01:00,2025-03-26T11:00:00Z,2025-03-26T11:00:00.000Z,8741,Península
334172.0,2025-03-26T13:00:00.000+01:00,2025-03-26T12:00:00Z,2025-03-26T12:00:00.000Z,8741,Península
339970.0,2025-03-26T14:00:00.000+01:00,2025-03-26T13:00:00Z,2025-03-26T13:00:00.000Z,8741,Península
337652.0,2025-03-26T15:00:00.000+01:00,2025-03-26T14:00:00Z,2025-03-26T14:00:00.000Z,8741,Península
334569.0,2025-03-26T16:00:00.000+01:00,2025-03-26T15:00:00Z,2025-03-26T15:00:00.000Z,8741,Península
343858.0,2025-03-26T17:00:00.000+01:00,2025-03-26T16:00:00Z,2025-03-26T16:00:00.000Z,8741,Península
356184.0,2025-03-26T18:00:00.000+01:00,2025-03-26T17:00:00Z,2025-03-26T17:00:00.000Z,8741,Península
383281.0,2025-03-26T19:00:00.000+01:00,2025-03-26T18:00:00Z,2025-03-26T18:00:00.000Z,8741,Península
411890.0,2025-03-26T20:00:00.000+01:00,2025-03-26T19:00:00Z,2025-03-26T19:00:00.000Z,8741,Península
403185.0,2025-03-26T21:00:00.000+01:00,2025-03-26T20:00:00Z,2025-03-26T20:00:00.000Z,8741,Península
365350.0,2025-03-26T22:00:00.000+01:00,2025-03-26T21:00:00Z,2025-03-26T21:00:00.000Z,8741,Península
328713.0,2025-03-26T23:00:00.000+01:00,2025-03-26T22:00:00Z,2025-03-26T22:00:00.000Z,8741,Península
304631.0,2025-03-27T00:00:00.000+01:00,2025-03-26T23:00:00Z,2025-03-26T23:00:00.000Z,8741,Península
285034.0,2025-03-27T01:00:00.000+01:00,2025-03-27T00:00:00Z,2025-03-27T00:00:00.000Z,8741,Península
271253.0,2025-03-27T02:00:00.000+01:00,2025-03-27T01:00:00Z,2025-03-27T01:00:00.000Z,8741,Península
266414.0,2025-03-27T03:00:00.000+01:00,2025-03-27T02:00:00Z,2025-03-27T02:00:00.000Z,8741,Península
266955.0,2025-03-27T04:00:00.000+01:00,2025-03-27T03:00:00Z,2025-03-27T03:00:00.000Z,8741,Península
276918.0,2025-03-27T05:00:00.000+01:00,2025-03-27T04:00:00Z,2025-03-27T04:00:00.000Z,8741,Península
310680.0,2025-03-27T06:00:00.000+01:00,2025-03-27T05:00:00Z,2025-03-27T05:00:00.000Z,8741,Península
350926.0,2025-03-27T07:00:00.000+01:00,2025-03-27T06:00:00Z,2025-03-27T06:00:00.000Z,8741,Península
365216.0,2025-03-27T08:00:00.000+01:00,2025-03-27T07:00:00Z,2025-03-27T07:00:00.000Z,8741,Península
355666.0,2025-03-27T09:00:00.000+01:00,2025-03-27T08:00:00Z,2025-03-27T08:00:00.000Z,8741,Península
343643.0,2025-03-27T10:00:00.000+01:00,2025-03-27T09:00:00Z,2025-03-27T09:00:00.000Z,8741,Península
333201.0,2025-03-27T11:00:00.000+01:00,2025-03-27T10:00:00Z,2025-03-27T10:00:00.000Z,8741,Península
329529.0,2025-03-27T12:00:00.000+01:00,2025-03-27T11:00:00Z,2025-03-27T11:00:00.000Z,8741,Península
332769.0,2025-03-27T13:00:00.000+01:00,2025-03-27T12:00:00Z,2025-03-27T12:00:00.000Z,8741,Península
333299.0,2025-03-27T14:00:00.000+01:00,2025-03-27T13:00:00Z,2025-03-27T13:00:00.000Z,8741,Península
329910.0,2025-03-27T15:00:00.000+01:00,2025-03-27T14:00:00Z,2025-03-27T14:00:00.000Z,8741,Península
329483.0,2025-03-27T16:00:00.000+01:00,2025-03-27T15:00:00Z,2025-03-27T15:00:00.000Z,8741,Península
339561.0,2025-03-27T17:00:00.000+01:00,2025-03-27T16:00:00Z,2025-03-27T16:00:00.000Z,8741,Península
351520.0,2025-03-27T18:00:00.000+01:00,2025-03-27T17:00:00Z,2025-03-27T17:00:00.000Z,8741,Península
380392.0,2025-03-27T19:00:00.000+01:00,2025-03-27T18:00:00Z,2025-03-27T18:00:00.000Z,8741,Península
408692.0,2025-03-27T20:00:00.000+01:00,2025-03-27T19:00:00Z,2025-03-27T19:00:00.000Z,8741,Península
401039.0,2025-03-27T21:00:00.000+01:00,2025-03-27T20:00:00Z,2025-03-27T20:00:00.000Z,8741,Península
362559.0,2025-03-27T22:00:00.000+01:00,2025-03-27T21:00:00Z,2025-03-27T21:00:00.000Z,8741,Península
329581.0,2025-03-27T23:00:00.000+01:00,2025-03-27T22:00:00Z,2025-03-27T22:00:00.000Z,8741,Península
303806.0,2025-03-28T00:00:00.000+01:00,2025-03-27T23:00:00Z,2025-03-27T23:00:00.000Z,8741,Península
284086.0,2025-03-28T01:00:00.000+01:00,2025-03-28T00:00:00Z,2025-03-28T00:00:00.000Z,8741,Península
271444.0,2025-03-28T02:00:00.000+01:00,2025-03-28T01:00:00Z,2025-03-28T01:00:00.000Z,8741,Península
266704.0,2025-03-28T03:00:00.000+01:00,2025-03-28T02:00:00Z,2025-03-28T02:00:00.000Z,8741,Península
267401.0,2025-03-28T04:00:00.000+01:00,2025-03-28T03:00:00Z,2025-03-28T03:00:00.000Z,8741,Península
275511.0,2025-03-28T05:00:00.000+01:00,2025-03-28T04:00:00Z,2025-03-28T04:00:00.000Z,8741,Península
308137.0,2025-03-28T06:00:00.000+01:00,2025-03-28T05:00:00Z,2025-03-28T05:00:00.000Z,8741,Península
346698.0,2025-03-28T07:00:00.000+01:00,2025-03-28T06:00:00Z,2025-03-28T06:00:00.000Z,8741,Península
358620.0,2025-03-28T08:00:00.000+01:00,2025-03-28T07:00:00Z,2025-03-28T07:00:00.000Z,8741,Península
349182.0,2025-03-28T09:00:00.000+01:00,2025-03-28T08:00:00Z,2025-03-28T08:00:00.000Z,8741,Península
332397.0,2025-03-28T10:00:00.000+01:00,2025-03-28T09:00:00Z,2025-03-28T09:00:00.000Z,8741,Península
320970.0,2025-03-28T11:00:00.000+01:00,2025-03-28T10:00:00Z,2025-03-28T10:00:00.000Z,8741,Península
315568.0,2025-03-28T12:00:00.000+01:00,2025-03-28T11:00:00Z,2025-03-28T11:00:00.000Z,8741,Península
314021.0,2025-03-28T13:00:00.000+01:00,2025-03-28T12:00:00Z,2025-03-28T12:00:00.000Z,8741,Península
309630.0,2025-03-28T14:00:00.000+01:00,2025-03-28T13:00:00Z,2025-03-28T13:00:00.000Z,8741,Península
303371.0,2025-03-28T15:00:00.000+01:00,2025-03-28T14:00:00Z,2025-03-28T14:00:00.000Z,8741,Península
304180.0,2025-03-28T16:00:00.000+01:00,2025-03-28T15:00:00Z,2025-03-28T15:00:00.000Z,8741,Península
318088.0,2025-03-28T17:00:00.000+01:00,2025-03-28T16:00:00Z,2025-03-28T16:00:00.000Z,8741,Península
